longitude,latitude,dist,latlon
113.376764,23.010616,番禺,"113.376764,23.010616"
113.242587,23.082888,荔湾,"113.242587,23.082888"
113.341481,23.00137,番禺,"113.341481,23.00137"
113.334842,23.104318,海珠,"113.334842,23.104318"
113.333163,23.033833,番禺,"113.333163,23.033833"
113.218308,23.151618,白云,"113.218308,23.151618"
113.317353,23.134723,越秀,"113.317353,23.134723"
113.335961,23.12247,天河,"113.335961,23.12247"
113.2745,23.166888,白云,"113.2745,23.166888"
113.321714,23.090372,海珠,"113.321714,23.090372"
113.213228,23.117115,荔湾,"113.213228,23.117115"
113.397014,23.09679,海珠,"113.397014,23.09679"
113.412016,22.944176,番禺,"113.412016,22.944176"
113.488435,23.197176,增城,"113.488435,23.197176"
113.341754,23.09506,海珠,"113.341754,23.09506"
113.493869,23.177867,增城,"113.493869,23.177867"
113.17091,23.402339,白云,"113.17091,23.402339"
113.392442,23.128473,天河,"113.392442,23.128473"
113.263786,23.203595,白云,"113.263786,23.203595"
113.339197,23.12937,天河,"113.339197,23.12937"
113.303081,23.223096,白云,"113.303081,23.223096"
113.563883,23.202898,增城,"113.563883,23.202898"
113.368056,23.139454,天河,"113.368056,23.139454"
113.340987,23.304824,白云,"113.340987,23.304824"
113.278748,23.146307,越秀,"113.278748,23.146307"
113.246251,23.183864,白云,"113.246251,23.183864"
113.392442,23.128473,天河,"113.392442,23.128473"
113.381905,23.140151,天河,"113.381905,23.140151"
113.262664,23.188481,白云,"113.262664,23.188481"
113.279763,23.245442,白云,"113.279763,23.245442"
113.413215,23.172647,天河,"113.413215,23.172647"
113.563883,23.202898,增城,"113.563883,23.202898"
113.260431,23.200884,白云,"113.260431,23.200884"
113.33822,23.149721,天河,"113.33822,23.149721"
113.577915,23.138609,增城,"113.577915,23.138609"
113.371166,23.146359,天河,"113.371166,23.146359"
113.264291,23.175341,白云,"113.264291,23.175341"
113.368056,23.139454,天河,"113.368056,23.139454"
113.263176,23.187335,白云,"113.263176,23.187335"
113.304749,23.148035,越秀,"113.304749,23.148035"
113.336697,23.127547,天河,"113.336697,23.127547"
113.355668,23.123269,天河,"113.355668,23.123269"
113.288957,23.14512,越秀,"113.288957,23.14512"
113.302156,23.054959,番禺,"113.302156,23.054959"
113.210923,23.151105,白云,"113.210923,23.151105"
113.37426,23.012654,番禺,"113.37426,23.012654"
113.320213,23.027218,番禺,"113.320213,23.027218"
113.413215,23.172647,天河,"113.413215,23.172647"
113.327917,22.99111,番禺,"113.327917,22.99111"
113.507991,23.179778,增城,"113.507991,23.179778"
113.362164,23.09667,海珠,"113.362164,23.09667"
113.298688,23.142576,越秀,"113.298688,23.142576"
113.379576,23.092817,番禺,"113.379576,23.092817"
113.287124,23.130613,越秀,"113.287124,23.130613"
113.285778,23.240607,白云,"113.285778,23.240607"
113.338076,23.127821,天河,"113.338076,23.127821"
113.258493,23.18246,白云,"113.258493,23.18246"
113.29224,23.129691,越秀,"113.29224,23.129691"
113.300348,23.03298,番禺,"113.300348,23.03298"
113.450522,23.102224,天河,"113.450522,23.102224"
113.328716,23.163618,天河,"113.328716,23.163618"
113.458395,23.194394,增城,"113.458395,23.194394"
113.335255,23.125138,天河,"113.335255,23.125138"
113.355668,23.123269,天河,"113.355668,23.123269"
113.213652,23.144516,白云,"113.213652,23.144516"
113.296646,23.127651,越秀,"113.296646,23.127651"
113.331775,23.189029,白云,"113.331775,23.189029"
113.273034,23.163872,白云,"113.273034,23.163872"
113.265314,23.179275,白云,"113.265314,23.179275"
113.276531,23.17364,白云,"113.276531,23.17364"
113.400453,22.941855,番禺,"113.400453,22.941855"
113.570261,23.137317,增城,"113.570261,23.137317"
113.35085,23.122646,天河,"113.35085,23.122646"
113.3717,23.216972,白云,"113.3717,23.216972"
113.37781,23.141962,天河,"113.37781,23.141962"
113.435738,23.035467,番禺,"113.435738,23.035467"
113.32736,23.168568,白云,"113.32736,23.168568"
113.572519,23.138972,增城,"113.572519,23.138972"
113.482209,22.949708,番禺,"113.482209,22.949708"
113.364738,23.156819,天河,"113.364738,23.156819"
113.335952,23.109287,海珠,"113.335952,23.109287"
113.268507,23.200905,白云,"113.268507,23.200905"
113.316313,23.108886,海珠,"113.316313,23.108886"
113.330584,23.022176,番禺,"113.330584,23.022176"
113.25738,23.149193,白云,"113.25738,23.149193"
113.350246,23.192028,白云,"113.350246,23.192028"
113.213652,23.144516,白云,"113.213652,23.144516"
113.375688,23.196296,白云,"113.375688,23.196296"
113.316342,23.153592,白云,"113.316342,23.153592"
113.604271,23.145804,增城,"113.604271,23.145804"
113.335255,23.125138,天河,"113.335255,23.125138"
113.359056,23.011876,番禺,"113.359056,23.011876"
113.210834,23.181746,白云,"113.210834,23.181746"
113.294302,23.103079,海珠,"113.294302,23.103079"
113.308881,23.047489,番禺,"113.308881,23.047489"
113.375369,23.195291,白云,"113.375369,23.195291"
113.231964,23.181372,白云,"113.231964,23.181372"
113.298335,23.229237,白云,"113.298335,23.229237"
113.366831,23.173789,天河,"113.366831,23.173789"
113.363748,23.462562,白云,"113.363748,23.462562"
113.365741,23.135116,天河,"113.365741,23.135116"
113.298591,23.077186,海珠,"113.298591,23.077186"
113.280727,23.001908,番禺,"113.280727,23.001908"
113.296107,23.098301,海珠,"113.296107,23.098301"
113.493869,23.177867,增城,"113.493869,23.177867"
113.237929,23.100404,荔湾,"113.237929,23.100404"
113.346814,22.967518,番禺,"113.346814,22.967518"
113.308195,23.294991,白云,"113.308195,23.294991"
113.329399,23.1806,白云,"113.329399,23.1806"
113.34719,23.145276,天河,"113.34719,23.145276"
113.321323,23.107068,海珠,"113.321323,23.107068"
113.325662,23.126293,越秀,"113.325662,23.126293"
113.279008,23.130982,越秀,"113.279008,23.130982"
113.319383,23.027318,番禺,"113.319383,23.027318"
113.399416,23.144624,天河,"113.399416,23.144624"
113.364361,22.911981,番禺,"113.364361,22.911981"
113.279946,23.267619,白云,"113.279946,23.267619"
113.244405,23.125836,荔湾,"113.244405,23.125836"
113.346709,23.128562,天河,"113.346709,23.128562"
113.341754,23.09506,海珠,"113.341754,23.09506"
113.368924,23.463734,白云,"113.368924,23.463734"
113.261226,23.14057,越秀,"113.261226,23.14057"
113.333163,23.033833,番禺,"113.333163,23.033833"
113.531158,23.217363,增城,"113.531158,23.217363"
113.822594,23.280436,增城,"113.822594,23.280436"
113.328343,23.280517,白云,"113.328343,23.280517"
113.22175,23.069031,荔湾,"113.22175,23.069031"
113.549699,22.826349,南沙,"113.549699,22.826349"
113.328343,23.280517,白云,"113.328343,23.280517"
113.331676,23.135627,天河,"113.331676,23.135627"
113.361684,23.038136,番禺,"113.361684,23.038136"
113.507991,23.179778,增城,"113.507991,23.179778"
113.262394,23.112133,海珠,"113.262394,23.112133"
113.41039,23.131859,天河,"113.41039,23.131859"
113.297877,23.072644,海珠,"113.297877,23.072644"
113.350792,23.147644,天河,"113.350792,23.147644"
113.384511,23.170501,天河,"113.384511,23.170501"
113.321368,23.132699,越秀,"113.321368,23.132699"
113.331775,23.189029,白云,"113.331775,23.189029"
113.333373,23.029657,番禺,"113.333373,23.029657"
113.272958,23.178453,白云,"113.272958,23.178453"
113.482209,22.949708,番禺,"113.482209,22.949708"
113.41012,23.120274,天河,"113.41012,23.120274"
113.376365,23.088852,番禺,"113.376365,23.088852"
113.400199,23.132578,天河,"113.400199,23.132578"
113.384792,23.137159,天河,"113.384792,23.137159"
113.363748,23.462562,白云,"113.363748,23.462562"
113.452314,23.102822,天河,"113.452314,23.102822"
113.604271,23.145804,增城,"113.604271,23.145804"
113.282954,23.189345,白云,"113.282954,23.189345"
113.328615,23.200655,白云,"113.328615,23.200655"
113.225822,23.156323,白云,"113.225822,23.156323"
113.331753,22.9633,番禺,"113.331753,22.9633"
113.365677,23.145626,天河,"113.365677,23.145626"
113.493869,23.177867,增城,"113.493869,23.177867"
113.333228,23.02578,番禺,"113.333228,23.02578"
113.221785,23.069076,荔湾,"113.221785,23.069076"
113.644569,23.132511,增城,"113.644569,23.132511"
113.204555,23.167569,白云,"113.204555,23.167569"
113.344135,23.14099,天河,"113.344135,23.14099"
113.406379,23.126321,天河,"113.406379,23.126321"
113.281833,23.130506,越秀,"113.281833,23.130506"
113.366409,23.134098,天河,"113.366409,23.134098"
113.376112,23.139871,天河,"113.376112,23.139871"
113.324407,23.124074,越秀,"113.324407,23.124074"
113.22175,23.069031,荔湾,"113.22175,23.069031"
113.551436,22.801919,南沙,"113.551436,22.801919"
113.219802,23.072054,荔湾,"113.219802,23.072054"
113.36366,22.918489,番禺,"113.36366,22.918489"
113.570261,23.137317,增城,"113.570261,23.137317"
113.286156,23.144971,越秀,"113.286156,23.144971"
113.482209,22.949708,番禺,"113.482209,22.949708"
113.215947,23.153044,白云,"113.215947,23.153044"
113.314379,23.053117,番禺,"113.314379,23.053117"
113.325828,23.146535,天河,"113.325828,23.146535"
113.501033,23.447717,从化,"113.501033,23.447717"
113.286188,23.217774,白云,"113.286188,23.217774"
113.507991,23.179778,增城,"113.507991,23.179778"
113.323512,22.966836,番禺,"113.323512,22.966836"
113.296646,23.127651,越秀,"113.296646,23.127651"
113.280692,23.183487,白云,"113.280692,23.183487"
113.263117,23.178083,白云,"113.263117,23.178083"
113.618229,23.134954,增城,"113.618229,23.134954"
113.33632,23.121668,天河,"113.33632,23.121668"
113.26402,23.206519,白云,"113.26402,23.206519"
113.274166,23.172506,白云,"113.274166,23.172506"
113.334604,23.200253,白云,"113.334604,23.200253"
113.210043,23.198945,白云,"113.210043,23.198945"
113.315713,23.12451,越秀,"113.315713,23.12451"
113.210043,23.198945,白云,"113.210043,23.198945"
113.307269,23.152545,越秀,"113.307269,23.152545"
113.53884,22.800968,南沙,"113.53884,22.800968"
113.276237,23.172302,白云,"113.276237,23.172302"
113.303065,23.12636,越秀,"113.303065,23.12636"
113.295353,23.128789,越秀,"113.295353,23.128789"
113.337326,23.18648,白云,"113.337326,23.18648"
113.268375,23.251451,白云,"113.268375,23.251451"
113.338076,23.127821,天河,"113.338076,23.127821"
113.599025,23.131439,增城,"113.599025,23.131439"
113.848422,23.287082,增城,"113.848422,23.287082"
113.321997,23.02393,番禺,"113.321997,23.02393"
113.371143,22.961413,番禺,"113.371143,22.961413"
113.337051,23.152802,天河,"113.337051,23.152802"
113.241212,23.137263,荔湾,"113.241212,23.137263"
113.314458,23.031259,番禺,"113.314458,23.031259"
113.262174,23.206871,白云,"113.262174,23.206871"
113.276583,23.128988,越秀,"113.276583,23.128988"
113.348038,23.124057,天河,"113.348038,23.124057"
113.482209,22.949708,番禺,"113.482209,22.949708"
113.377126,22.943593,番禺,"113.377126,22.943593"
113.364302,23.128054,天河,"113.364302,23.128054"
113.280019,23.07161,海珠,"113.280019,23.07161"
113.299804,23.076164,海珠,"113.299804,23.076164"
113.230765,23.136981,荔湾,"113.230765,23.136981"
113.333163,23.033833,番禺,"113.333163,23.033833"
113.280769,23.145651,越秀,"113.280769,23.145651"
113.525418,23.116857,增城,"113.525418,23.116857"
113.358643,22.917682,番禺,"113.358643,22.917682"
113.259645,23.131182,荔湾,"113.259645,23.131182"
113.456489,23.101372,天河,"113.456489,23.101372"
113.25964,23.201452,白云,"113.25964,23.201452"
113.297886,23.092267,海珠,"113.297886,23.092267"
113.600308,23.130957,增城,"113.600308,23.130957"
113.373425,22.94044,番禺,"113.373425,22.94044"
113.328222,23.066002,海珠,"113.328222,23.066002"
113.24986,23.135833,荔湾,"113.24986,23.135833"
113.314271,23.089791,海珠,"113.314271,23.089791"
113.380654,23.139773,天河,"113.380654,23.139773"
113.30426,23.129965,越秀,"113.30426,23.129965"
113.268579,23.09334,海珠,"113.268579,23.09334"
113.207353,23.080473,荔湾,"113.207353,23.080473"
113.219983,23.117198,荔湾,"113.219983,23.117198"
113.368924,23.463734,白云,"113.368924,23.463734"
113.29996,23.338868,白云,"113.29996,23.338868"
113.261671,23.181841,白云,"113.261671,23.181841"
113.339286,23.046102,番禺,"113.339286,23.046102"
113.357312,22.975743,番禺,"113.357312,22.975743"
113.275892,23.124829,越秀,"113.275892,23.124829"
113.385199,23.177817,天河,"113.385199,23.177817"
113.489899,22.954772,番禺,"113.489899,22.954772"
113.287547,23.168025,白云,"113.287547,23.168025"
113.362067,22.929796,番禺,"113.362067,22.929796"
113.58388,23.132528,增城,"113.58388,23.132528"
113.344472,22.970091,番禺,"113.344472,22.970091"
113.34253,23.181239,白云,"113.34253,23.181239"
113.351549,23.037188,番禺,"113.351549,23.037188"
113.29984,23.230962,白云,"113.29984,23.230962"
113.33896674177,22.975204690219,番禺,"113.33896674177,22.975204690219"
113.436953,23.114123,海珠,"113.436953,23.114123"
113.333863,23.149326,天河,"113.333863,23.149326"
113.272823,23.127103,越秀,"113.272823,23.127103"
113.344472,22.970091,番禺,"113.344472,22.970091"
113.312016,23.077565,海珠,"113.312016,23.077565"
113.214074,23.182507,白云,"113.214074,23.182507"
113.455669,23.106815,天河,"113.455669,23.106815"
113.303081,23.223096,白云,"113.303081,23.223096"
113.202739,23.07564,荔湾,"113.202739,23.07564"
113.33632,23.121668,天河,"113.33632,23.121668"
113.382327,22.919779,番禺,"113.382327,22.919779"
113.683816,23.27982,增城,"113.683816,23.27982"
113.314334,23.440187,白云,"113.314334,23.440187"
113.289334,23.115558,海珠,"113.289334,23.115558"
113.552439,22.798052,南沙,"113.552439,22.798052"
113.250554,23.123372,荔湾,"113.250554,23.123372"
113.337566,23.020446,番禺,"113.337566,23.020446"
113.400653,23.121532,天河,"113.400653,23.121532"
113.32997,23.154255,天河,"113.32997,23.154255"
113.341315,23.155378,天河,"113.341315,23.155378"
113.300904,23.149526,越秀,"113.300904,23.149526"
113.312614,23.108369,海珠,"113.312614,23.108369"
113.306218,23.037279,番禺,"113.306218,23.037279"
113.278115,23.252729,白云,"113.278115,23.252729"
113.317074,23.145879,越秀,"113.317074,23.145879"
113.322904,23.12618,越秀,"113.322904,23.12618"
113.261103,23.174568,白云,"113.261103,23.174568"
113.298809,23.240432,白云,"113.298809,23.240432"
113.246207,23.079925,荔湾,"113.246207,23.079925"
113.235721,23.141127,荔湾,"113.235721,23.141127"
113.552439,22.798052,南沙,"113.552439,22.798052"
113.270533,23.126375,越秀,"113.270533,23.126375"
113.21398,23.184919,白云,"113.21398,23.184919"
113.408192,23.384393,白云,"113.408192,23.384393"
113.264357,23.179023,白云,"113.264357,23.179023"
113.379815,23.127289,天河,"113.379815,23.127289"
113.328069,22.966256,番禺,"113.328069,22.966256"
113.447232,23.107746,天河,"113.447232,23.107746"
113.400109,23.099401,海珠,"113.400109,23.099401"
113.59710804321,23.550555627167,从化,"113.59710804321,23.550555627167"
113.565033,23.217396,增城,"113.565033,23.217396"
113.825481,23.229883,增城,"113.825481,23.229883"
113.388813,23.106046,海珠,"113.388813,23.106046"
113.268761,23.105012,海珠,"113.268761,23.105012"
113.292957,23.145713,越秀,"113.292957,23.145713"
113.409527,22.947021,番禺,"113.409527,22.947021"
113.334365,23.214848,白云,"113.334365,23.214848"
113.368056,23.139454,天河,"113.368056,23.139454"
113.334566,22.972482,番禺,"113.334566,22.972482"
113.331775,23.189029,白云,"113.331775,23.189029"
113.307269,23.152545,越秀,"113.307269,23.152545"
113.323674,23.017565,番禺,"113.323674,23.017565"
113.323111,23.127863,越秀,"113.323111,23.127863"
113.25738,23.149193,白云,"113.25738,23.149193"
113.279579,23.20602,白云,"113.279579,23.20602"
113.366338,23.144938,天河,"113.366338,23.144938"
113.213652,23.144516,白云,"113.213652,23.144516"
113.299221,23.076475,海珠,"113.299221,23.076475"
113.531158,23.217363,增城,"113.531158,23.217363"
113.267474,23.194187,白云,"113.267474,23.194187"
113.200184,23.075437,荔湾,"113.200184,23.075437"
113.263176,23.187335,白云,"113.263176,23.187335"
113.288578,23.139498,越秀,"113.288578,23.139498"
113.31679,23.125995,越秀,"113.31679,23.125995"
113.220003,23.117979,荔湾,"113.220003,23.117979"
113.229354,23.156246,白云,"113.229354,23.156246"
113.579294,23.110272,增城,"113.579294,23.110272"
113.338606,23.126019,天河,"113.338606,23.126019"
113.265791,23.138815,荔湾,"113.265791,23.138815"
113.31619429322,22.984642729593,番禺,"113.31619429322,22.984642729593"
113.34529,23.191841,白云,"113.34529,23.191841"
113.322451,23.102733,海珠,"113.322451,23.102733"
113.273016,23.210753,白云,"113.273016,23.210753"
113.280769,23.145651,越秀,"113.280769,23.145651"
113.588167,23.118249,增城,"113.588167,23.118249"
113.238587,23.072062,荔湾,"113.238587,23.072062"
113.307776,23.041636,番禺,"113.307776,23.041636"
113.324806,23.094458,海珠,"113.324806,23.094458"
113.3161,23.067705,海珠,"113.3161,23.067705"
113.224681,23.118652,荔湾,"113.224681,23.118652"
113.393531,23.135745,天河,"113.393531,23.135745"
113.341315,23.155378,天河,"113.341315,23.155378"
113.363393,23.095763,海珠,"113.363393,23.095763"
113.565561,23.106055,增城,"113.565561,23.106055"
113.375832,23.137446,天河,"113.375832,23.137446"
113.481284,22.951639,番禺,"113.481284,22.951639"
113.298335,23.229237,白云,"113.298335,23.229237"
113.531158,23.217363,增城,"113.531158,23.217363"
113.37904717941731,22.94480840704706,番禺,"113.37904717941731,22.94480840704706"
113.825827,23.228447,增城,"113.825827,23.228447"
113.273208,23.212003,白云,"113.273208,23.212003"
113.352519,23.000924,番禺,"113.352519,23.000924"
113.489899,22.954772,番禺,"113.489899,22.954772"
113.2668,23.124846,越秀,"113.2668,23.124846"
113.202634,23.078099,荔湾,"113.202634,23.078099"
113.391634,23.131509,天河,"113.391634,23.131509"
113.328069,22.966256,番禺,"113.328069,22.966256"
113.243457,23.168605,白云,"113.243457,23.168605"
113.336316,23.016999,番禺,"113.336316,23.016999"
113.298861,23.135383,越秀,"113.298861,23.135383"
113.24765,23.156086,白云,"113.24765,23.156086"
113.266838,23.113913,海珠,"113.266838,23.113913"
113.280762,23.126404,越秀,"113.280762,23.126404"
113.279215,23.141322,越秀,"113.279215,23.141322"
113.276237,23.172302,白云,"113.276237,23.172302"
113.335615,23.188755,白云,"113.335615,23.188755"
113.282338,23.246715,白云,"113.282338,23.246715"
113.332809,23.026889,番禺,"113.332809,23.026889"
113.408976,23.124938,天河,"113.408976,23.124938"
113.365385,22.961131,番禺,"113.365385,22.961131"
113.34551,23.104841,海珠,"113.34551,23.104841"
113.338431,23.143411,天河,"113.338431,23.143411"
113.230765,23.136981,荔湾,"113.230765,23.136981"
113.213228,23.117115,荔湾,"113.213228,23.117115"
113.337142,23.212933,白云,"113.337142,23.212933"
113.346947,23.144961,天河,"113.346947,23.144961"
113.640507,23.634742,从化,"113.640507,23.634742"
113.294302,23.103079,海珠,"113.294302,23.103079"
113.239614,23.103526,荔湾,"113.239614,23.103526"
113.30925,23.048158,番禺,"113.30925,23.048158"
113.339501,23.169996,天河,"113.339501,23.169996"
113.536986,22.798777,南沙,"113.536986,22.798777"
113.368143,23.136844,天河,"113.368143,23.136844"
113.276924,23.102378,海珠,"113.276924,23.102378"
113.299808,23.07434,海珠,"113.299808,23.07434"
113.600308,23.130957,增城,"113.600308,23.130957"
113.243089,23.12572,荔湾,"113.243089,23.12572"
113.413215,23.172647,天河,"113.413215,23.172647"
113.337376,23.187896,白云,"113.337376,23.187896"
113.265866,23.204513,白云,"113.265866,23.204513"
113.421693,23.133214,天河,"113.421693,23.133214"
113.449831,23.190724,增城,"113.449831,23.190724"
113.298809,23.240432,白云,"113.298809,23.240432"
113.346556,23.128523,天河,"113.346556,23.128523"
113.355867,22.91692,番禺,"113.355867,22.91692"
113.311089,23.072216,海珠,"113.311089,23.072216"
113.58871264555,23.553343386593,从化,"113.58871264555,23.553343386593"
113.258172,23.195706,白云,"113.258172,23.195706"
113.210834,23.181746,白云,"113.210834,23.181746"
113.326376,23.128776,越秀,"113.326376,23.128776"
113.360998,23.066285,海珠,"113.360998,23.066285"
113.382327,22.919779,番禺,"113.382327,22.919779"
113.2642,23.157318,白云,"113.2642,23.157318"
113.490869,22.944775,番禺,"113.490869,22.944775"
113.340488,23.129151,天河,"113.340488,23.129151"
113.217031,23.164078,白云,"113.217031,23.164078"
113.549218,22.804075,南沙,"113.549218,22.804075"
113.420114,23.124493,天河,"113.420114,23.124493"
113.288982,23.217293,白云,"113.288982,23.217293"
113.241424,23.132487,荔湾,"113.241424,23.132487"
113.347517,23.147399,天河,"113.347517,23.147399"
113.368924,23.463734,白云,"113.368924,23.463734"
113.383863,23.00782,番禺,"113.383863,23.00782"
113.335676,22.993638,番禺,"113.335676,22.993638"
113.317074,23.145879,越秀,"113.317074,23.145879"
113.282954,23.189345,白云,"113.282954,23.189345"
113.335488,23.211109,白云,"113.335488,23.211109"
113.604271,23.145804,增城,"113.604271,23.145804"
113.316477,23.036311,番禺,"113.316477,23.036311"
113.303325,23.149218,越秀,"113.303325,23.149218"
113.364531,22.943444,番禺,"113.364531,22.943444"
113.324362,23.100578,海珠,"113.324362,23.100578"
113.512608,23.219339,增城,"113.512608,23.219339"
113.504164,23.180724,增城,"113.504164,23.180724"
113.213652,23.144516,白云,"113.213652,23.144516"
113.537311,22.80745,南沙,"113.537311,22.80745"
113.290485,23.238449,白云,"113.290485,23.238449"
113.467473,23.103499,天河,"113.467473,23.103499"
113.297653,23.150394,越秀,"113.297653,23.150394"
113.358706,23.017045,番禺,"113.358706,23.017045"
113.28592,23.129484,越秀,"113.28592,23.129484"
113.201378,23.073669,荔湾,"113.201378,23.073669"
113.388849,23.137755,天河,"113.388849,23.137755"
113.308557,23.138235,越秀,"113.308557,23.138235"
113.560362,23.332393,增城,"113.560362,23.332393"
113.201378,23.073669,荔湾,"113.201378,23.073669"
113.281182,23.133583,越秀,"113.281182,23.133583"
113.235296,23.127834,荔湾,"113.235296,23.127834"
113.3414,23.164599,天河,"113.3414,23.164599"
113.334914,23.174371,白云,"113.334914,23.174371"
113.250725,23.076812,荔湾,"113.250725,23.076812"
113.294135,23.145406,越秀,"113.294135,23.145406"
113.213652,23.144516,白云,"113.213652,23.144516"
113.32775,23.14732,天河,"113.32775,23.14732"
113.822753,23.231004,增城,"113.822753,23.231004"
113.253647,23.139959,荔湾,"113.253647,23.139959"
113.360977,23.017329,番禺,"113.360977,23.017329"
113.334011,23.08529,海珠,"113.334011,23.08529"
113.29869,23.14234,越秀,"113.29869,23.14234"
113.291086,23.107999,海珠,"113.291086,23.107999"
113.410013,23.161367,天河,"113.410013,23.161367"
113.351654,23.132291,天河,"113.351654,23.132291"
113.343299,22.996967,番禺,"113.343299,22.996967"
113.32943,23.045182,番禺,"113.32943,23.045182"
113.323856,23.132598,越秀,"113.323856,23.132598"
113.296939,23.222134,白云,"113.296939,23.222134"
113.325086,23.024681,番禺,"113.325086,23.024681"
113.325778,23.120539,越秀,"113.325778,23.120539"
113.290968,23.239069,白云,"113.290968,23.239069"
113.243866,23.134551,荔湾,"113.243866,23.134551"
113.309962,23.131003,越秀,"113.309962,23.131003"
113.304022,23.050216,番禺,"113.304022,23.050216"
113.218501,23.072825,荔湾,"113.218501,23.072825"
113.319728,23.108855,海珠,"113.319728,23.108855"
113.363522,23.096086,海珠,"113.363522,23.096086"
113.371024,23.014489,番禺,"113.371024,23.014489"
113.328875,23.026818,番禺,"113.328875,23.026818"
113.335449,23.01223,番禺,"113.335449,23.01223"
113.308232,23.15061,越秀,"113.308232,23.15061"
113.332929,23.18902,白云,"113.332929,23.18902"
113.350132,23.13458,天河,"113.350132,23.13458"
113.599131,22.786416,南沙,"113.599131,22.786416"
113.266421,23.101368,海珠,"113.266421,23.101368"
113.262842,23.130579,荔湾,"113.262842,23.130579"
113.277777,23.100617,海珠,"113.277777,23.100617"
113.379425,22.960066,番禺,"113.379425,22.960066"
113.5693,23.134522,增城,"113.5693,23.134522"
113.327917,22.99111,番禺,"113.327917,22.99111"
113.365313,22.965698,番禺,"113.365313,22.965698"
113.260193,23.156453,白云,"113.260193,23.156453"
113.592102,23.544383,从化,"113.592102,23.544383"
113.367801,22.963119,番禺,"113.367801,22.963119"
113.277248,23.109576,海珠,"113.277248,23.109576"
113.315122,23.047011,番禺,"113.315122,23.047011"
113.295557,23.071563,海珠,"113.295557,23.071563"
113.246207,23.079925,荔湾,"113.246207,23.079925"
